prod_name,prod_price,prod_link
"AVITA PURA NS14A6INU541-MEGYB 14-inch Laptop (AMD Ryzen 3-3200U/8GB/256GB SSD/FHD Display/Windows 10 Home in S Mode/AMD Radeon Vega 3 Graphics/1.34 kg), Metallic Black with 3 in 1 Sleeve (Grey)","₹37,600",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A10102841ZFL71LOALEWO&url=%2FAVITA-NS14A6INU541-MEGYB-R3-3200U-Graphics-Metallic%2Fdp%2FB0872D3MJC%2Fref%3Dsr_1_242_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993549%26sr%3D8-242-spons%26psc%3D1&qualifier=1620993549&id=1623578288504815&widgetName=sp_atf_next
"ASUS VivoBook S S14 Intel Core i5-1135G7 11th Gen, 14-inch FHD Thin and Light Laptop (8GB RAM/512GB SSD + 32GB Optane Memory/Windows 10/Office 2019/Iris X Graphics ;Gaia Green; 1.4 Kg), S433EA-AM503TS","₹56,990",https://www.amazon.in/ASUS-VivoBook-i5-1135G7-Graphics-S433EA-AM503TS/dp/B08SN9GSP8/ref=sr_1_243?dchild=1&keywords=Laptop&qid=1620993549&sr=8-243
"Dell Inspiron 5518 15.6-inch FHD Laptop (11th Gen Core i5-11300H/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX450 Graphics/Windows 10 + MS Office Laptop),Platinum Silver","₹75,990",https://www.amazon.in/Dell-Inspiron-15-6-inch-i5-11300H-Graphics/dp/B094H3LCBK/ref=sr_1_244?dchild=1&keywords=Laptop&qid=1620993549&sr=8-244
"HP Chromebook 11.6-inch Thin & Light Touchscreen Laptop (MediaTek MT8183/4GB/64GB eMMC/Chrome OS/1.07 kgs/Indigo Blue), 11a-na0002MU","₹23,522",https://www.amazon.in/HP-Chromebook-11-6-inch-Touchscreen-11a-na0002MU/dp/B08WPNPTDD/ref=sr_1_245?dchild=1&keywords=Laptop&qid=1620993549&sr=8-245
"DELL Inspiron 3505 15.6-inch FHD Laptop (Ryzen 7 3700U, 8GB RAM, 512GB SSD, Vega Graphics, Windows 10, Office H&S 2019) Soft Mint","₹59,990",https://www.amazon.in/Inspiron-15-6-inch-Laptop-Graphics-Windows/dp/B08MQ1DCGX/ref=sr_1_246?dchild=1&keywords=Laptop&qid=1620993549&sr=8-246
"(Renewed) Dell Intel Intel Core i3 21.5-Inch (54.61 cms) 1920 x 1080 Laptop (4 GB/1 TB/Windows/Black), Inspiron 3280 AIO",,https://www.amazon.in/Renewed-Dell-21-5-Inch-Inspiron-3280/dp/B08VGQXV71/ref=sr_1_247?dchild=1&keywords=Laptop&qid=1620993549&sr=8-247
"Lenovo V14 Intel Core i5 10th Gen 14"" (35.56cms) Full HD Thin and Light Laptop (8GB RAM/ 256GB SSD/ Windows 10 Home/ Grey/ 1.6 kg), 82C4015VIH","₹43,490",https://www.amazon.in/Lenovo-14-inch-Laptop-Windows-82C4015VIH/dp/B08BXY8R8Z/ref=sr_1_248?dchild=1&keywords=Laptop&qid=1620993549&sr=8-248
"(Renewed) HP Probook 6570b-i5-8 GB-2 TB 15.6-inch Laptop (3rd Gen Core i5/8GB/2TB/Windows 7/Integrated Graphics), Copper","₹35,390",https://www.amazon.in/HP-6570b-i5-8-GB-2-TB-Integrated/dp/B07PQFL4XF/ref=sr_1_249?dchild=1&keywords=Laptop&qid=1620993549&sr=8-249
"(Renewed) Lenovo IdeaPad Flex 5i Intel 10th Gen Core i3 14-Inch (35.56 cms) 2-in-1 Convertible 1920 x 1080 Pixels Laptop (4 GB/256 GB SSD/Windows 10/MS Office 2019 //Graphite Grey/1.5 Kg),","₹35,192",https://www.amazon.in/Renewed-Lenovo-IdeaPad-Convertible-Graphite/dp/B08WL4P9M1/ref=sr_1_250?dchild=1&keywords=Laptop&qid=1620993549&sr=8-250
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 14 inch (35.56 cms) Full HD Thin and Light Laptop (8GB/256GB SSD/Windows 10/MS Office 2019/Platinum Grey/1.6Kg), 81WD00TJIN","₹36,490",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A1014284249THISBYFYXO&url=%2FLenovo-IdeaPad-Windows-Platinum-81WD00TJIN%2Fdp%2FB08JCP9T7D%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993549%26sr%3D8-251-spons%26psc%3D1&qualifier=1620993549&id=1623578288504815&widgetName=sp_mtf
"Acer Nitro 5 Intel Core i5-10th Gen 15.6-inch (39.62 cms) Display T&L Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Win10/GTX 1650Ti Graphics/Obsidian Black/2.3 Kgs), AN515-55 + Xbox Game Pass for PC","₹64,990",https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-55/dp/B088FLY29Z/ref=sr_1_252?dchild=1&keywords=Laptop&qid=1620993549&sr=8-252
"Lenovo IdeaPad Slim 3i 10thGen Intel i3 15.6"" FHD Thin & Light Laptop 4GB/1TB HDD/Win10/MS Office/1.85Kg 81WE014JIN + Lenovo Laptop Backpack B210 15.6"" Water Repellent Black + 300 Wireless Mouse",35878.00,https://www.amazon.in/Lenovo-81WE014JIN-Backpack-Repellent-Wireless/dp/B08L5WJNSF/ref=sr_1_253?dchild=1&keywords=Laptop&qid=1620993549&sr=8-253
"AVITA PURA NS14A6INT441-SGGYB 14"" (35.56cms) Laptop (8th Gen Intel Core i3-8145U / 4 GB RAM / 256 GB SSD/Windows 10 Home/FHD/Intel® UHD Graphics 620/1.34Kg), Space Grey with 3-in-1 Grey Sleeve",,https://www.amazon.in/AVITA-NS14A6INT441-SGGYB-14-inch-i3-8145U-Graphics/dp/B082W823RZ/ref=sr_1_254?dchild=1&keywords=Laptop&qid=1620993549&sr=8-254
"Lenovo Ideapad Slim5 AMD Ryzen7 14"" FHD Thin&Light Laptop (8GB/512 GB SSD/Win10/MSO)81YM002TIN + Lenovo 100 Stereo Analog Headset (3.5mm Jack) | 30mm Audio Drivers|Learn & Work from Home",59479.00,https://www.amazon.in/Lenovo-Ideapad-81YM002TIN-Headset-Drivers/dp/B08Z9Q651S/ref=sr_1_255?dchild=1&keywords=Laptop&qid=1620993549&sr=8-255
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/8GB RAM (Upgradable to 16)/1TB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹33,999",https://www.amazon.in/Dell-Latitude-Upgradable-Integrated-Graphics/dp/B09413VTVN/ref=sr_1_256?dchild=1&keywords=Laptop&qid=1620993549&sr=8-256
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 512 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹33,490",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VVTL5B/ref=sr_1_257?dchild=1&keywords=Laptop&qid=1620993549&sr=8-257
"Lenovo IdeaPad Flex 5 11th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (8GB/256GB SSD/Win 10/Office 2019/Lenovo Digital Pen Stylus/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS008YIN","₹49,990",https://www.amazon.in/Lenovo-Touchscreen-Fingerprint-Graphite-82HS008YIN/dp/B08W9WK8Q9/ref=sr_1_258?dchild=1&keywords=Laptop&qid=1620993549&sr=8-258
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 1TB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹36,390",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093WB9JKJ/ref=sr_1_259?dchild=1&keywords=Laptop&qid=1620993549&sr=8-259
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/16GB RAM/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹35,999",https://www.amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B09413VLXP/ref=sr_1_257?dchild=1&keywords=Laptop&qid=1620993554&sr=8-257
"Dell G5 Gaming 5505 15.6"" (39.62 cms) FHD 120 Hz Display Laptop (R5 4600H/8GB/512 SSD/RX 5600M 6GB/Win 10/Silver)","₹78,490",https://www.amazon.in/Dell-Gaming-Display-Laptop-Silver/dp/B08X4NF6M4/ref=sr_1_258?dchild=1&keywords=Laptop&qid=1620993554&sr=8-258
"Lenovo Ideapad L340 Intel Core i5 9th Gen 15.6” FHD Gaming (8GB/1TB HDD/Windows 10/NVIDIA GeForce GTX 10503GB GDDR5/Granite Black/2.19kg),81LK01QTIN","₹49,490",https://www.amazon.in/Lenovo-Ideapad-Windows-GeForce-81LK01QTIN/dp/B092MTLNBB/ref=sr_1_259?dchild=1&keywords=Laptop&qid=1620993554&sr=8-259
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/8GB RAM (Upgradable to 16)/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹31,999",https://www.amazon.in/Lenovo-Upgradable-Integrated-Graphics-Fingerprint/dp/B091N4678P/ref=sr_1_260?dchild=1&keywords=Laptop&qid=1620993554&sr=8-260
"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen","₹19,490",https://www.amazon.in/RDP-ThinBook-1010-Celeron-Processor/dp/B0924PSV78/ref=sr_1_261?dchild=1&keywords=Laptop&qid=1620993554&sr=8-261
"2020 Newest HP 15.6"" HD Touchscreen Laptop Computer,Intel 10th Gen Core i3-1005G1(Up to 3.4GHz, Beat i5-7200U), 16GB RAM, 512GB SSD, Intel UHD Graphics, USB-A&C, Webcam, HDMI, WiFi, w/GM Accessories","₹87,876.60",https://www.amazon.in/HP-Touchscreen-Computer-i3-1005G1-Accessories/dp/B08B3WSH79/ref=sr_1_262?dchild=1&keywords=Laptop&qid=1620993554&sr=8-262
"HP Pavilion 13 11th Gen Intel Core i5 13.3"" (33.78 cms) Ultra Thin FHD Laptop (16GB/512GB SSD/Win10/MS Office/Alexa Built-in/Natural Silver/1.24 Kg), 13-bb0075TU","₹68,490",https://www.amazon.in/HP-Pavilion-Laptop-Natural-13-bb0075TU/dp/B08V5WLM62/ref=sr_1_263?dchild=1&keywords=Laptop&qid=1620993554&sr=8-263
"HP 14 Laptop 14"" (35.56cms) (Ryzen 5 3500U/8GB/1TB HDD + 256GB SSD/Win 10/Microsoft Office 2019/Radeon Vega 8 Graphics), DK0093AU","₹43,990",https://www.amazon.in/HP-14-DK0093AU-14-inch-Graphics/dp/B07THW9WFM/ref=sr_1_264?dchild=1&keywords=Laptop&qid=1620993554&sr=8-264
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 8 GB Ram & 2TB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹41,190",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093WB9JKF/ref=sr_1_265?dchild=1&keywords=Laptop&qid=1620993554&sr=8-265
"ASUS VivoBook S14 Intel Core i5-1035G1 10th Gen 14"" (35.56cms) FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD + 32GB Optane Memory/Windows 10/MS Office 2019/Petal Pink/1.35 kg), S403JA-BM034TS","₹53,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-14-inch-S403JA-BM034TS/dp/B08BPLQ5F4/ref=sr_1_266?dchild=1&keywords=Laptop&qid=1620993554&sr=8-266
"HP 245 G7 14-inch Business Laptop (Ryzen 5 3500U/4GB/256GB SSD/DOS/Jet Black/1.85kg), 2D5Y7PA","₹33,990",https://www.amazon.in/HP-14-inch-Business-Laptop-2D5Y7PA/dp/B08L8WTZ4K/ref=sr_1_267?dchild=1&keywords=Laptop&qid=1620993554&sr=8-267
"Acer Nitro 5 Ryzen 5 4600H 15.6-inch Display Thin and Light Gaming Laptop (16GB RAM/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-44 + Xbox Game Pass for PC","₹68,990",https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-44/dp/B092VM8GGF/ref=sr_1_268?dchild=1&keywords=Laptop&qid=1620993554&sr=8-268
"(Renewed) Lenovo Intel Core i5 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/128 GB SSD/Windows 10 Pro/Intel HD Graphics 520/Black/1.91 Kg), Thinkpad T440","₹35,984",https://www.amazon.in/Lenovo-ThinkPad-Business-Ultrabook-i5-5300U/dp/B07GZ38Y7Q/ref=sr_1_269?dchild=1&keywords=Laptop&qid=1620993554&sr=8-269
"(Renewed) Dell Latitude E7280 12.5-Inch Laptop (Core i5 6th Gen/16GB RAM/256GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics,Backlit Keyboard), Black","₹43,999",https://www.amazon.in/Dell-Latitude-12-5-Inch-Integrated-Graphics/dp/B09414Q18T/ref=sr_1_270?dchild=1&keywords=Laptop&qid=1620993554&sr=8-270
"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX","₹61,990",https://www.amazon.in/HP-Processor-15-6-inch-Graphics-15s-dr3500TX/dp/B0928T6QM3/ref=sr_1_271?dchild=1&keywords=Laptop&qid=1620993554&sr=8-271
"Lenovo Ideapad D330-10IGM 81H300ENIN 10.1-inch Detachable Laptop with Stylus (2-in-1) (Intel DC N4000, 4GB RAM, 128GB SSD, 5MP | 2MP, Windows 10 Pro, 5080mAH) - 81H300ENIN","₹29,750",https://www.amazon.in/Lenovo-D330-10IGM-81H300ENIN-10-1-inch-Detachable/dp/B08PZ7WY7J/ref=sr_1_272?dchild=1&keywords=Laptop&qid=1620993554&sr=8-272
"Lenovo E41-45 (82BF000JIH) Laptop (AMD A6-7350B/ 4GB RAM/ 1TB HDD/ Win 10 Home SL/ 14 Inch Screen), 1 Year WarrantyMicrosoft 365 Personal-One Year Subscription Included",26589.00,https://www.amazon.in/Lenovo-82BF000JIH-WarrantyMicrosoft-Personal-One-Subscription/dp/B08WQB14QH/ref=sr_1_273?dchild=1&keywords=Laptop&qid=1620993557&sr=8-273
"(Renewed) Dell Latitude E5440 14-Inch Laptop (Core i5 4th Gen/16GB RAM/256GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics), Black","₹36,999",https://www.amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B094141B6X/ref=sr_1_274?dchild=1&keywords=Laptop&qid=1620993557&sr=8-274
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 16 GB Ram & 256 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹36,390",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VWRZ9X/ref=sr_1_275?dchild=1&keywords=Laptop&qid=1620993557&sr=8-275
"(Renewed) Lenovo IdeaPad B40-70 14-inch Laptop (Core i3/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics, Fingerprint Scanner), Black","₹36,999",https://www.amazon.in/Renewed-Lenovo-Integrated-Graphics-Fingerprint/dp/B091N5G6W9/ref=sr_1_276?dchild=1&keywords=Laptop&qid=1620993557&sr=8-276
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer","₹47,690",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CDYH7Q/ref=sr_1_277?dchild=1&keywords=Laptop&qid=1620993557&sr=8-277
"ASUS Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home) X515MA-BR004T Thin and Light Laptop (15.6 inch, Transparent Silver, 1.80 Kg)","₹25,000",https://www.amazon.in/dp/B094Y8L2G9/ref=sr_1_278?dchild=1&keywords=Laptop&qid=1620993557&sr=8-278
"HP 245 G8 AMD Ryzen 3 - 3300U 14 inch (35.56 cms) Laptop (4GB RAM/1TB HDD/Windows 10 /Radeon Vega 8 Graphics/NO ODD) 366C9PA (1.52kg,Dark ash Silver) 2021 Model","₹31,990",https://www.amazon.in/HP-245-G8-AMD-Ryzen/dp/B092HMYLLN/ref=sr_1_279?dchild=1&keywords=Laptop&qid=1620993557&sr=8-279
"(Renewed) Dell Latitude E7280 12.5-Inch Laptop (Core i5 6th Gen/4GB RAM(Upgradable to 16)/128GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics,Backlit Keyboard), Black","₹38,999",https://www.amazon.in/Dell-Latitude-12-5-Inch-Upgradable-Integrated/dp/B094155X5Q/ref=sr_1_280?dchild=1&keywords=Laptop&qid=1620993557&sr=8-280
"2020 Premium HP Stream 11 Laptop Computer 11.6"" HD WLED Anti-Glare Intel Celeron Processor N4000 4GB RAM 32GB eMMC Office 365 Personal USB-C WiFi HDMI Win 10 + iCarp Wireless Mouse","₹50,044",https://www.amazon.in/HP-Stream-11-WLED-Anti-Glare-Processor/dp/B08GG7PQCK/ref=sr_1_281?dchild=1&keywords=Laptop&qid=1620993557&sr=8-281
"Acer Nitro 5 Intel Core i5-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","₹69,990",https://www.amazon.in/Acer-Generation-15-6-inch-Graphics-AN515-56/dp/B091GPC1VD/ref=sr_1_282?dchild=1&keywords=Laptop&qid=1620993557&sr=8-282
"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB + 256GB SSD/Windows 10 + MS Office 2019/Backlit KB), Soft Mint",,https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i5-1135G7/dp/B08VRSHJKL/ref=sr_1_283?dchild=1&keywords=Laptop&qid=1620993557&sr=8-283
Asus VivoBook Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 ) X543UA-DM341T 15.6 Inch Laptop,,https://www.amazon.in/Asus-VivoBook-Core-7th-X543UA-DM341T/dp/B08KG2PHDN/ref=sr_1_284?dchild=1&keywords=Laptop&qid=1620993557&sr=8-284
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS","₹53,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK522TS/dp/B08JMMP9XJ/ref=sr_1_285?dchild=1&keywords=Laptop&qid=1620993557&sr=8-285
"AVITA PURA NS14A6INU541-MEGYB 14-inch Laptop (AMD Ryzen 3-3200U/8GB/256GB SSD/FHD Display/Windows 10 Home in S Mode/AMD Radeon Vega 3 Graphics/1.34 kg), Metallic Black with 3 in 1 Sleeve (Grey)","₹37,600",https://www.amazon.in/AVITA-NS14A6INU541-MEGYB-R3-3200U-Graphics-Metallic/dp/B0872D3MJC/ref=sr_1_286?dchild=1&keywords=Laptop&qid=1620993557&sr=8-286
"(Renewed) Dell Inspiron Intel 10th Gen Core i3 14-Inch (35.56 cms) Touchscreen 1920x1080 Laptop (4 GB/512 GB SSD/Windows 10/MS Office /INTEL UHD GRAPHICS/Silver/1. 86 Kg), 5491","₹46,990",https://www.amazon.in/Dell-Inspiron-Touchscreen-i3-10110U-Integrated/dp/B08F53MPB4/ref=sr_1_287?dchild=1&keywords=Laptop&qid=1620993557&sr=8-287
"(Renewed) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 4 GB Ram & 2TB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer","₹38,490",https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E3380/dp/B093VWTS6D/ref=sr_1_288?dchild=1&keywords=Laptop&qid=1620993557&sr=8-288
"2020 Premium HP Stream 11 Laptop Computer 11.6"" HD WLED Anti-Glare Intel Celeron Processor N4000 4GB RAM 32GB eMMC Office 365 Personal USB-C WiFi HDMI Win 10 + iCarp Wireless Mouse","₹50,044",https://www.amazon.in/HP-Stream-11-WLED-Anti-Glare-Processor/dp/B08GG7PQCK/ref=sr_1_289?dchild=1&keywords=Laptop&qid=1620993561&sr=8-289
"Acer Nitro 5 Intel Core i5-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","₹69,990",https://www.amazon.in/Acer-Generation-15-6-inch-Graphics-AN515-56/dp/B091GPC1VD/ref=sr_1_290?dchild=1&keywords=Laptop&qid=1620993561&sr=8-290
"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB + 256GB SSD/Windows 10 + MS Office 2019/Backlit KB), Soft Mint",,https://www.amazon.in/Dell-Inspiron-3501-15-6-inch-i5-1135G7/dp/B08VRSHJKL/ref=sr_1_291?dchild=1&keywords=Laptop&qid=1620993561&sr=8-291
Asus VivoBook Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 ) X543UA-DM341T 15.6 Inch Laptop,,https://www.amazon.in/Asus-VivoBook-Core-7th-X543UA-DM341T/dp/B08KG2PHDN/ref=sr_1_292?dchild=1&keywords=Laptop&qid=1620993561&sr=8-292
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS","₹53,990",https://www.amazon.in/ASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK522TS/dp/B08JMMP9XJ/ref=sr_1_293?dchild=1&keywords=Laptop&qid=1620993561&sr=8-293
"AVITA PURA NS14A6INU541-MEGYB 14-inch Laptop (AMD Ryzen 3-3200U/8GB/256GB SSD/FHD Display/Windows 10 Home in S Mode/AMD Radeon Vega 3 Graphics/1.34 kg), Metallic Black with 3 in 1 Sleeve (Grey)","₹37,600",https://www.amazon.in/AVITA-NS14A6INU541-MEGYB-R3-3200U-Graphics-Metallic/dp/B0872D3MJC/ref=sr_1_294?dchild=1&keywords=Laptop&qid=1620993561&sr=8-294
"Lenovo ThinkPad X13 (2021) Intel Core i7 10th Gen 13.3-inch Full HD Laptop (16GB RAM/ 512GB SSD/ Windows 10 Professional/ Black/ 1.29 kg), 20T2S0TR00","₹1,53,097",https://www.amazon.in/Lenovo-X13-13-3-inch-Professional-20T2S0TR00/dp/B093LG8VKC/ref=sr_1_295?dchild=1&keywords=Laptop&qid=1620993561&sr=8-295
"(Renewed) Dell Latitude E7280 12.5-Inch Laptop (Core i5 6th Gen/8GB RAM(Upgradable to 16)/256GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel Integrated Graphics,Backlit Keyboard), Black",,https://www.amazon.in/Dell-Latitude-12-5-Inch-Upgradable-Integrated/dp/B09414X2QW/ref=sr_1_296?dchild=1&keywords=Laptop&qid=1620993561&sr=8-296
"Dell Inspiron 7306 i7 11th Gen, x360 13.3"" 4K UHD Touch Laptop, 16GB RAM, 512GB SSD + 32GB Optane, Windows 10 Home, Intel Iris XE Graphics, Dell Active Pen, Dell Waves MaxxAudio, Element Black Color","₹1,16,299",https://www.amazon.in/Dell-Inspiron-Windows-Graphics-MaxxAudio/dp/B08SPJXSZZ/ref=sr_1_297?dchild=1&keywords=Laptop&qid=1620993561&sr=8-297
"Life Digital Laptop 15.6-inch (39.62 cms) (Intel Core i7, 4GB RAM, 256GB SSD, Windows 10), ZED AIR CX7","₹30,547",https://www.amazon.in/LifeDigital-Laptop-Intel%C2%AE-Storage-Windows/dp/B08HRMHZ8J/ref=sr_1_298?dchild=1&keywords=Laptop&qid=1620993561&sr=8-298
"2021 Newest 15.6"" HP Pavilion HD Laptop, Intel Dual-core Pentium Processor, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Windows 10 + Oydisen Cloth (8GB | 256GB SSD)","₹67,939",https://www.amazon.in/HP-Pavilion-Dual-core-Processor-Bluetooth/dp/B08SLVGHJ5/ref=sr_1_299?dchild=1&keywords=Laptop&qid=1620993561&sr=8-299
"2020 HP 14 inch HD Laptop, Intel Celeron N4020 up to 2.8 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi 5, Webcam, HDMI, Windows 10 S /Legendary Accessories (Google Classroom or Zoom Compatible) (Black)","₹56,009",https://www.amazon.in/HP-14-Laptop-Accessories-Compatible/dp/B08KXM3ZRY/ref=sr_1_300?dchild=1&keywords=Laptop&qid=1620993561&sr=8-300
"HP 14s core i5 10th Gen 14"" (35.56cms) FHD Laptop (8 GB/256 GB SSD/1TB HDD/Windows 10/MS Office 2019/Natural Silver /1.43kg) 14s-cr2000tu","₹57,990",https://www.amazon.in/HP-Laptop-Windows-Natural-14s-cr2000tu/dp/B08428CSZF/ref=sr_1_301?dchild=1&keywords=Laptop&qid=1620993561&sr=8-301
"Acer Aspire 3 Intel Core i3-10th Gen 15.6 - inch (39.62 cms) 1920 x 1080 Thin and Light Laptop (4GB Ram/1TB HDD/Window 10/Integrated Graphics/Shale Black/1.9 kgs), A315-56","₹34,425",https://www.amazon.in/Acer-Aspire-Intel-Core-i3-10th/dp/B088CFBQFN/ref=sr_1_302?dchild=1&keywords=Laptop&qid=1620993561&sr=8-302
Dell Latitude 3510 Intel Core i3-10110U /4GB/1TB/UBUNTU/15.6 INCH Screen/1 Year Warranty,"₹35,890",https://www.amazon.in/Dell-Latitude-3510-i3-10110U-Warranty/dp/B08B9X82C6/ref=sr_1_303?dchild=1&keywords=Laptop&qid=1620993561&sr=8-303
"HP 15 11th Gen Intel Core i3 Processor 15.6-inch FHD Laptop with Alexa Built-in(8GB/512GB SSD/Win 10/MS Office/Jet Black/1.69 Kg), 15s-fq2072TU","₹44,990",https://www.amazon.in/HP-Processor-15-6-inch-Laptop-15s-fq2072TU/dp/B08WHML7F1/ref=sr_1_304?dchild=1&keywords=Laptop&qid=1620993561&sr=8-304
"Dell Inspiron 3505 15.6"" FHD Display Laptop (R5-3450U / 8GB / 1TB + 256Gb SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560432WIN9S","₹49,990",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A09594392RYWKGPL6QCBD&url=%2FDell-Inspiron-R5-3450U-Graphics-D560432WIN9S%2Fdp%2FB0919HGZXG%2Fref%3Dsr_1_305_sspa%3Fdchild%3D1%26keywords%3DLaptop%26qid%3D1620993565%26sr%3D8-305-spons%26psc%3D1&qualifier=1620993565&id=3315991723393605&widgetName=sp_atf_next
